day,hour,minute,temperature_C,power_W,pmv,ai_setpoint_C
194,13,50,25.5,3903957.33,0.75,25.5
194,13,60,25.5,3903722.57,0.75,25.5
194,14,10,25.5,3910038.77,0.75,26.0
194,14,25,25.96,3770898.63,0.98,26.0
194,14,30,26.0,3843301.29,1.0,26.0
194,14,40,26.0,3861657.53,1.0,26.0
194,14,50,26.0,3877826.4,1.0,26.0
194,14,65,26.0,3892634.86,1.0,26.0
194,15,15,26.0,3894452.04,1.0,25.5
194,15,25,25.54,4028602.13,0.77,25.5
194,15,35,25.5,3984410.74,0.75,25.5
194,15,45,25.5,3971036.75,0.75,25.5
194,15,55,25.5,3959093.37,0.75,25.5
194,15,65,25.5,3946798.88,0.75,25.5
194,16,15,25.5,3498151.28,0.75,26.0
194,16,25,25.96,3292494.97,0.98,26.0
194,16,35,26.0,3320035.08,1.0,26.0
194,16,43,26.0,3296354.41,1.0,26.0
194,16,53,26.0,3270163.96,1.0,26.0
194,16,63,26.0,3249529.82,1.0,26.0
194,17,13,26.0,3081564.77,1.0,25.5
194,17,23,25.52,3157659.4,0.76,25.5
194,17,33,25.5,3066268.37,0.75,25.5
194,17,43,25.5,3022419.47,0.75,25.5
194,17,53,25.5,2981086.63,0.75,25.5
194,17,63,25.5,2939150.47,0.75,25.5
194,18,13,25.5,2886921.78,0.75,26.0
194,18,23,25.94,2702437.87,0.97,26.0
194,18,33,26.0,2708545.18,1.0,26.0
194,18,43,26.0,2661063.99,1.0,26.0
194,18,53,26.0,2613982.8,1.0,26.0
194,18,63,26.0,2564187.84,1.0,26.0
194,19,13,26.0,2478110.09,1.0,28.0
194,19,23,26.26,2332923.91,1.13,28.0
194,19,33,26.39,2278023.32,1.2,28.0
194,19,43,26.42,2234952.45,1.21,28.0
194,19,53,26.41,2200694.97,1.2,28.0
194,19,63,26.37,2169278.7,1.19,28.0
194,20,13,26.34,2146254.15,1.17,28.0
194,20,25,26.3,2123880.37,1.15,28.0
194,20,35,26.27,2102925.49,1.13,28.0
194,20,45,26.23,2082500.6,1.12,28.0
194,20,55,26.2,2062546.56,1.1,28.0
194,20,65,26.16,2042848.61,1.08,28.0
194,21,13,25.97,0.0,0.99,28.0
194,21,25,25.79,0.0,0.9,28.0
194,21,35,25.71,0.0,0.86,28.0
194,21,45,25.66,0.0,0.83,28.0
194,21,55,25.62,0.0,0.81,28.0
194,21,65,25.58,0.0,0.79,28.0
194,22,15,25.54,0.0,0.77,28.0
194,22,20,25.49,0.0,0.74,28.0
194,22,30,25.45,0.0,0.72,28.0
194,22,40,25.41,0.0,0.7,28.0
194,22,50,25.37,0.0,0.69,28.0
194,22,60,25.33,0.0,0.67,28.0
194,23,10,25.22,0.0,0.61,28.0
194,23,20,25.15,0.0,0.58,28.0
194,23,30,25.11,0.0,0.56,28.0
194,23,40,25.08,0.0,0.54,28.0
194,23,50,25.05,0.0,0.52,28.0
194,23,60,25.02,0.0,0.51,28.0
195,0,10,25.0,0.0,0.5,28.0
195,0,20,24.98,0.0,0.49,28.0
195,0,30,24.96,0.0,0.48,28.0
195,0,40,24.95,0.0,0.47,28.0
195,0,50,24.93,0.0,0.46,28.0
195,0,60,24.91,0.0,0.46,28.0
195,1,10,24.89,0.0,0.45,28.0
195,1,20,24.87,0.0,0.44,28.0
195,1,30,24.85,0.0,0.43,28.0
195,1,40,24.83,0.0,0.42,28.0
195,1,50,24.81,0.0,0.41,28.0
195,1,60,24.79,0.0,0.39,28.0
195,2,10,24.77,0.0,0.38,28.0
195,2,20,24.74,0.0,0.37,28.0
195,2,30,24.72,0.0,0.36,28.0
195,2,40,24.7,0.0,0.35,28.0
195,2,50,24.68,0.0,0.34,28.0
195,2,60,24.65,0.0,0.33,28.0
195,3,10,24.63,0.0,0.32,28.0
195,3,20,24.61,0.0,0.31,28.0
195,3,30,24.6,0.0,0.3,28.0
195,3,40,24.58,0.0,0.29,28.0
195,3,50,24.57,0.0,0.28,28.0
195,3,60,24.55,0.0,0.27,28.0
195,4,10,24.54,0.0,0.27,28.0
195,4,20,24.54,0.0,0.27,28.0
195,4,30,24.54,0.0,0.27,28.0
195,4,40,24.53,0.0,0.27,28.0
195,4,50,24.54,0.0,0.27,28.0
195,4,65,24.54,0.0,0.27,28.0
195,5,13,24.99,2092088.86,0.5,28.0
195,5,25,25.42,1995229.5,0.71,28.0
195,5,35,25.6,1976079.02,0.8,28.0
195,5,45,25.71,1964128.05,0.86,28.0
195,5,55,25.78,1963236.26,0.89,28.0
195,5,65,25.82,1964182.45,0.91,28.0
195,6,13,25.58,1826875.39,0.79,28.0
195,6,23,25.42,1842137.95,0.71,28.0
195,6,33,25.38,1857562.32,0.69,28.0
195,6,43,25.37,1875993.46,0.68,28.0
195,6,53,25.37,1896076.23,0.69,28.0
195,6,63,25.39,1917416.15,0.69,28.0
195,7,13,25.51,2033127.52,0.76,26.0
195,7,23,25.62,2072884.16,0.81,26.0
195,7,33,25.68,2105326.99,0.84,26.0
195,7,43,25.73,2132169.76,0.87,26.0
195,7,53,25.77,2156860.94,0.89,26.0
195,7,62,25.81,2175974.8,0.91,26.0
195,8,12,25.85,2197196.16,0.93,26.5
195,8,23,25.89,2218508.11,0.94,26.5
195,8,33,25.92,2239314.58,0.96,26.5
195,8,43,25.96,2261008.79,0.98,26.5
195,8,53,25.99,2284752.73,0.99,26.5
195,8,62,26.02,2304837.2,1.01,26.5
195,9,12,26.05,2316720.74,1.02,25.5
195,9,23,25.51,2527767.73,0.75,25.5
195,9,32,25.5,2459993.79,0.75,25.5
195,9,42,25.5,2465683.75,0.75,25.5
195,9,53,25.5,2474790.24,0.75,25.5
195,9,63,25.5,2484348.48,0.75,25.5
195,10,13,25.5,2493360.04,0.75,26.0
195,10,23,25.8,2384146.52,0.9,26.0
195,10,32,25.99,2400785.63,0.99,26.0
195,10,42,26.0,2415844.72,1.0,26.0
195,10,53,26.0,2418945.49,1.0,26.0
195,10,63,26.0,2422711.27,1.0,26.0
195,11,15,25.98,2274035.96,0.99,26.0
195,11,20,25.97,2262810.72,0.98,26.0
195,11,30,25.96,2256968.65,0.98,26.0
195,11,40,25.96,2256166.59,0.98,26.0
195,11,50,25.96,2257544.68,0.98,26.0
195,11,60,25.96,2260327.47,0.98,26.0
195,12,10,25.96,2265095.25,0.98,26.0
195,12,20,25.97,2270471.89,0.98,26.0
195,12,30,25.98,2276353.02,0.99,26.0
195,12,40,25.98,2282677.33,0.99,26.0
195,12,50,25.99,2285654.39,1.0,26.0
195,12,65,26.0,2290491.82,1.0,26.0
195,13,15,26.0,2285149.97,1.0,25.5
195,13,25,25.54,2448729.27,0.77,25.5
195,13,35,25.5,2382528.67,0.75,25.5
195,13,45,25.5,2373781.15,0.75,25.5
195,13,50,25.5,2370523.54,0.75,25.5
195,13,60,25.5,2368189.42,0.75,25.5
195,14,10,25.5,2370261.68,0.75,26.0
195,14,20,25.73,2299916.17,0.86,26.0
195,14,30,25.75,2328937.85,0.87,26.0
195,14,40,25.82,2315526.85,0.91,26.0
195,14,55,25.84,2320491.48,0.92,26.0
195,14,65,25.85,2325018.44,0.93,26.0
195,15,15,25.86,2326540.4,0.93,26.5
195,15,25,25.86,2325044.14,0.93,26.5
195,15,35,25.85,2321967.89,0.93,26.5
195,15,43,25.85,2307343.96,0.93,26.5
195,15,53,25.85,2292196.22,0.92,26.5
195,15,63,25.84,2275881.38,0.92,26.5
195,16,13,25.78,2204074.88,0.89,26.5
195,16,23,25.72,2167680.39,0.86,26.5
195,16,33,25.68,2136814.51,0.84,26.5
195,16,43,25.64,2114979.21,0.82,26.5
195,16,53,25.61,2095970.36,0.81,26.5
195,16,63,25.58,2078463.99,0.79,26.5
195,17,12,25.39,0.0,0.7,26.0
195,17,23,25.21,0.0,0.61,26.0
195,17,33,25.13,0.0,0.56,26.0
195,17,43,25.08,0.0,0.54,26.0
195,17,53,25.05,0.0,0.52,26.0
195,17,63,25.02,0.0,0.51,26.0
195,18,13,25.0,0.0,0.5,26.0
195,18,23,24.99,0.0,0.5,26.0
195,18,33,24.98,0.0,0.49,26.0
195,18,43,24.98,0.0,0.49,26.0
195,18,53,24.97,0.0,0.48,26.0
195,18,63,24.96,0.0,0.48,26.0
195,19,13,24.95,0.0,0.47,28.0
195,19,23,24.94,0.0,0.47,28.0
195,19,33,24.93,0.0,0.46,28.0
195,19,45,24.91,0.0,0.46,28.0
195,19,55,24.9,0.0,0.45,28.0
195,19,65,24.89,0.0,0.44,28.0
195,20,15,24.87,0.0,0.43,28.0
195,20,25,24.85,0.0,0.42,28.0
195,20,35,24.82,0.0,0.41,28.0
195,20,45,24.8,0.0,0.4,28.0
195,20,55,24.77,0.0,0.39,28.0
195,20,65,24.75,0.0,0.37,28.0
195,21,10,24.73,0.0,0.37,28.0
195,21,20,24.72,0.0,0.36,28.0
195,21,30,24.72,0.0,0.36,28.0
195,21,40,24.72,0.0,0.36,28.0
195,21,50,24.72,0.0,0.36,28.0
195,21,60,24.72,0.0,0.36,28.0
195,22,10,24.72,0.0,0.36,28.0
195,22,20,24.72,0.0,0.36,28.0
195,22,30,24.71,0.0,0.36,28.0
195,22,40,24.71,0.0,0.35,28.0
195,22,50,24.71,0.0,0.35,28.0
195,22,60,24.7,0.0,0.35,28.0
195,23,10,24.7,0.0,0.35,28.0
195,23,20,24.7,0.0,0.35,28.0
195,23,30,24.7,0.0,0.35,28.0
195,23,40,24.71,0.0,0.35,28.0
195,23,50,24.71,0.0,0.36,28.0
195,23,60,24.72,0.0,0.36,28.0
196,0,10,24.71,0.0,0.36,28.0
196,0,20,24.7,0.0,0.35,28.0
196,0,30,24.69,0.0,0.35,28.0
196,0,40,24.68,0.0,0.34,28.0
196,0,50,24.66,0.0,0.33,28.0
196,0,60,24.65,0.0,0.32,28.0
196,1,10,24.64,0.0,0.32,28.0
196,1,20,24.63,0.0,0.32,28.0
196,1,30,24.62,0.0,0.31,28.0
196,1,40,24.62,0.0,0.31,28.0
196,1,50,24.61,0.0,0.3,28.0
196,1,60,24.6,0.0,0.3,28.0
196,2,10,24.59,0.0,0.29,28.0
196,2,20,24.57,0.0,0.29,28.0
196,2,30,24.56,0.0,0.28,28.0
196,2,40,24.54,0.0,0.27,28.0
196,2,50,24.52,0.0,0.26,28.0
196,2,60,24.51,0.0,0.25,28.0
196,3,10,24.49,0.0,0.24,28.0
196,3,20,24.47,0.0,0.24,28.0
196,3,30,24.45,0.0,0.23,28.0
196,3,40,24.44,0.0,0.22,28.0
196,3,50,24.42,0.0,0.21,28.0
196,3,60,24.4,0.0,0.2,28.0
196,4,10,24.39,0.0,0.19,28.0
196,4,20,24.38,0.0,0.19,28.0
196,4,30,24.37,0.0,0.18,28.0
196,4,40,24.36,0.0,0.18,28.0
196,4,50,24.35,0.0,0.17,28.0
196,4,60,24.34,0.0,0.17,28.0
196,5,10,24.35,0.0,0.17,28.0
196,5,20,24.36,0.0,0.18,28.0
196,5,30,24.39,0.0,0.19,28.0
196,5,45,24.4,0.0,0.2,28.0
196,5,55,24.43,0.0,0.22,28.0
196,5,65,24.46,0.0,0.23,28.0
196,6,13,24.49,0.0,0.25,28.0
196,6,23,24.53,0.0,0.26,28.0
196,6,33,24.56,0.0,0.28,28.0
196,6,43,24.6,0.0,0.3,28.0
196,6,53,24.63,0.0,0.32,28.0
196,6,63,24.67,0.0,0.33,28.0
196,7,13,24.7,0.0,0.35,25.5
196,7,23,24.73,0.0,0.36,25.5
196,7,33,24.76,0.0,0.38,25.5
196,7,43,24.79,0.0,0.39,25.5
196,7,53,24.82,0.0,0.41,25.5
196,7,63,24.85,0.0,0.42,25.5
196,8,12,24.87,0.0,0.44,25.0
196,8,23,24.89,0.0,0.45,25.0
196,8,32,24.92,0.0,0.46,25.0
196,8,42,24.94,0.0,0.47,25.0
196,8,53,24.96,0.0,0.48,25.0
196,8,62,24.98,0.0,0.49,25.0
196,9,12,25.01,0.0,0.5,26.0
196,9,22,25.04,0.0,0.52,26.0
196,9,32,25.07,334345.48,0.54,26.0
196,9,42,25.11,389589.58,0.55,26.0
196,9,53,25.14,385028.84,0.57,26.0
196,9,62,25.17,0.0,0.59,26.0
196,10,12,25.2,0.0,0.6,26.5
196,10,23,25.23,422958.93,0.61,26.5
196,10,32,25.25,377897.24,0.63,26.5
196,10,42,25.27,371728.22,0.64,26.5
196,10,52,25.3,0.0,0.65,26.5
196,10,62,25.32,0.0,0.66,26.5
196,11,12,25.35,0.0,0.67,26.0
196,11,23,25.37,0.0,0.69,26.0
196,11,32,25.4,0.0,0.7,26.0
196,11,43,25.43,0.0,0.72,26.0
196,11,55,25.46,0.0,0.73,26.0
196,11,60,25.5,0.0,0.75,26.0
196,12,10,25.52,0.0,0.76,26.0
196,12,20,25.55,0.0,0.78,26.0
196,12,30,25.58,0.0,0.79,26.0
196,12,40,25.6,0.0,0.8,26.0
196,12,55,25.62,453561.3,0.81,26.0
196,12,60,25.65,414231.99,0.83,26.0
196,13,10,25.67,411083.01,0.83,26.5
196,13,25,25.68,0.0,0.84,26.5
196,13,35,25.7,133696.04,0.85,26.5
196,13,45,25.71,602440.16,0.86,26.5
196,13,53,25.73,966021.64,0.86,26.5
196,13,65,25.74,590821.36,0.87,26.5
196,14,13,25.76,872286.61,0.88,26.5
196,14,25,25.77,1449052.53,0.89,26.5
196,14,35,25.79,906100.33,0.89,26.5
196,14,45,25.8,490989.22,0.9,26.5
196,14,53,25.81,335359.1,0.91,26.5
196,14,63,25.83,1015778.6,0.91,26.5
196,15,15,25.85,936065.02,0.92,26.5
196,15,25,25.87,525688.82,0.93,26.5
196,15,32,25.89,361425.61,0.94,26.5
196,15,43,25.91,1032193.01,0.95,26.5
196,15,53,25.93,944694.42,0.96,26.5
196,15,63,25.95,511709.34,0.97,26.5
196,16,13,25.96,334862.82,0.98,26.5
196,16,23,25.98,959129.42,0.99,26.5
196,16,33,25.99,884186.41,1.0,26.5
196,16,43,26.0,458755.26,1.0,26.5
196,16,53,26.01,221568.6,1.01,26.5
196,16,63,26.03,908035.9,1.01,26.5
196,17,13,26.02,829342.66,1.01,25.5
196,17,23,25.52,1188068.14,0.76,25.5
196,17,33,25.5,620192.27,0.75,25.5
196,17,43,25.5,859349.05,0.75,25.5
196,17,53,25.69,397262.11,0.85,25.5
196,17,63,25.82,375464.54,0.91,25.5
196,18,13,25.85,0.0,0.93,26.0
196,18,25,25.87,0.0,0.94,26.0
196,18,35,25.88,0.0,0.94,26.0
196,18,45,25.88,0.0,0.94,26.0
196,18,55,25.88,0.0,0.94,26.0
196,18,65,25.89,0.0,0.94,26.0
196,19,15,25.86,0.0,0.93,28.0
196,19,23,25.81,0.0,0.9,28.0
196,19,33,25.74,0.0,0.87,28.0
196,19,43,25.67,0.0,0.84,28.0
196,19,53,25.59,0.0,0.79,28.0
196,19,63,25.5,0.0,0.75,28.0
196,20,13,25.45,0.0,0.72,28.0
196,20,25,25.42,0.0,0.71,28.0
196,20,35,25.41,0.0,0.71,28.0
196,20,45,25.41,0.0,0.7,28.0
196,20,55,25.41,0.0,0.7,28.0
196,20,60,25.41,0.0,0.7,28.0
196,21,10,25.41,0.0,0.71,28.0
196,21,20,25.42,0.0,0.71,28.0
196,21,30,25.43,0.0,0.72,28.0
196,21,40,25.45,0.0,0.72,28.0
196,21,50,25.46,0.0,0.73,28.0
196,21,60,25.47,0.0,0.74,28.0
196,22,10,25.49,0.0,0.75,28.0
196,22,20,25.51,0.0,0.76,28.0
196,22,30,25.54,0.0,0.77,28.0
196,22,40,25.56,0.0,0.78,28.0
196,22,50,25.58,0.0,0.79,28.0
196,22,60,25.61,0.0,0.8,28.0
196,23,10,25.69,0.0,0.85,28.0
196,23,20,25.73,0.0,0.87,28.0
196,23,30,25.76,0.0,0.88,28.0
196,23,40,25.77,0.0,0.89,28.0
196,23,50,25.78,0.0,0.89,28.0
196,23,60,25.79,0.0,0.9,28.0
197,0,10,25.78,0.0,0.89,28.0
197,0,20,25.76,0.0,0.88,28.0
197,0,30,25.73,0.0,0.87,28.0
197,0,40,25.7,0.0,0.85,28.0
197,0,55,25.67,0.0,0.84,28.0
197,0,65,25.64,0.0,0.82,28.0
197,1,15,25.61,0.0,0.81,28.0
197,1,25,25.59,0.0,0.8,28.0
197,1,35,25.58,0.0,0.79,28.0
197,1,45,25.56,0.0,0.78,28.0
197,1,55,25.55,0.0,0.78,28.0
197,1,65,25.54,0.0,0.77,28.0
197,2,10,25.54,0.0,0.77,28.0
197,2,20,25.55,0.0,0.77,28.0
197,2,30,25.57,0.0,0.78,28.0
197,2,40,25.58,0.0,0.79,28.0
197,2,50,25.6,0.0,0.8,28.0
197,2,60,25.62,0.0,0.81,28.0
197,3,10,25.63,0.0,0.81,28.0
197,3,20,25.63,0.0,0.82,28.0
197,3,30,25.63,0.0,0.82,28.0
197,3,40,25.63,0.0,0.82,28.0
197,3,50,25.63,0.0,0.81,28.0
197,3,60,25.63,0.0,0.81,28.0
197,4,10,25.64,0.0,0.82,28.0
197,4,20,25.64,0.0,0.82,28.0
197,4,30,25.65,0.0,0.82,28.0
197,4,40,25.65,0.0,0.82,28.0
197,4,50,25.65,0.0,0.83,28.0
197,4,60,25.66,0.0,0.83,28.0
197,5,15,26.0,3845509.94,1.0,28.0
197,5,25,26.2,3389502.9,1.1,28.0
197,5,35,26.31,3111317.5,1.15,28.0
197,5,45,26.36,2970563.75,1.18,28.0
197,5,53,26.4,2868839.83,1.2,28.0
197,5,63,26.42,2815351.31,1.21,28.0
197,6,13,26.45,3001274.27,1.23,28.0
197,6,23,26.5,3021467.78,1.25,28.0
197,6,33,26.54,3042943.74,1.27,28.0
197,6,43,26.58,3061312.32,1.29,28.0
197,6,53,26.62,3079299.52,1.31,28.0
197,6,63,26.65,3100635.29,1.32,28.0
197,7,13,27.08,3618200.35,1.54,25.5
197,7,22,25.74,4657679.48,0.87,25.5
197,7,33,25.51,4373735.82,0.75,25.5
197,7,43,25.5,4399828.24,0.75,25.5
197,7,53,25.5,4438545.98,0.75,25.5
197,7,62,25.5,4478608.65,0.75,25.5
197,8,12,25.5,4522007.45,0.75,26.0
197,8,23,25.99,4361520.47,1.0,26.0
197,8,32,26.0,4503915.53,1.0,26.0
197,8,43,26.0,4556109.4,1.0,26.0
197,8,53,26.0,4604414.87,1.0,26.0
197,8,63,26.0,4647845.41,1.0,26.0
197,9,13,26.0,4675505.6,1.0,25.5
197,9,23,25.52,4881583.93,0.76,25.5
197,9,33,25.5,4846325.68,0.75,25.5
197,9,43,25.5,4860989.25,0.75,25.5
197,9,53,25.5,4878463.91,0.75,25.5
197,9,62,25.5,4896209.61,0.75,25.5
197,10,12,25.5,4906996.21,0.75,26.0
197,10,23,25.99,4715189.21,1.0,26.0
197,10,32,26.0,4818228.47,1.0,26.0
197,10,42,26.0,4841799.05,1.0,26.0
197,10,53,26.0,4863267.77,1.0,26.0
197,10,62,26.0,4889749.51,1.0,26.0
197,11,13,26.0,4712198.44,1.0,25.5
197,11,23,25.52,4908599.67,0.76,25.5
197,11,35,25.5,4853856.29,0.75,25.5
197,11,45,25.5,4854588.94,0.75,25.5
197,11,50,25.5,4860854.1,0.75,25.5
197,11,60,25.5,4868213.04,0.75,25.5
197,12,10,25.5,5085367.83,0.75,26.0
197,12,25,25.96,4926224.51,0.98,26.0
197,12,30,26.0,5031959.05,1.0,26.0
197,12,40,26.0,5073063.43,1.0,26.0
197,12,50,26.0,5109980.03,1.0,26.0
197,12,60,26.0,5145333.09,1.0,26.0
197,13,10,26.0,5180189.31,1.0,25.5
197,13,25,25.54,5400536.46,0.77,25.5
197,13,30,25.5,5380165.16,0.75,25.5
197,13,40,25.5,5399368.27,0.75,25.5
197,13,50,25.5,5422049.82,0.75,25.5
197,13,60,25.5,5445890.97,0.75,25.5
197,14,10,25.5,5452896.19,0.75,26.0
197,14,25,25.96,5256895.29,0.98,26.0
197,14,30,26.0,5334682.04,1.0,26.0
197,14,40,26.0,5351413.47,1.0,26.0
197,14,50,26.0,5363028.79,1.0,26.0
197,14,65,26.0,5369392.62,1.0,26.0
197,15,15,26.0,5365997.41,1.0,25.5
197,15,25,25.54,5546614.93,0.77,25.5
197,15,35,25.5,5484268.52,0.75,25.5
197,15,43,25.5,5462289.78,0.75,25.5
197,15,53,25.5,5446637.58,0.75,25.5
197,15,63,25.5,5432258.35,0.75,25.5
197,16,13,25.5,4874046.53,0.75,26.0
197,16,23,25.98,4606557.07,0.99,26.0
197,16,33,26.0,4671230.29,1.0,26.0
197,16,43,26.0,4659635.38,1.0,26.0
197,16,53,26.0,4648583.78,1.0,26.0
197,16,63,26.0,4638180.94,1.0,26.0
197,17,13,26.0,4415540.21,1.0,25.5
197,17,23,25.52,4535818.61,0.76,25.5
197,17,33,25.5,4411542.33,0.75,25.5
197,17,43,25.5,4338895.33,0.75,25.5
197,17,53,25.5,4274067.75,0.75,25.5
197,17,63,25.5,4209444.8,0.75,25.5
197,18,13,25.5,4153216.19,0.75,26.0
197,18,23,25.98,3895064.06,0.99,26.0
197,18,33,26.0,3944877.01,1.0,26.0
197,18,43,26.0,3902867.86,1.0,26.0
197,18,53,26.0,3852313.42,1.0,26.0
197,18,63,26.0,3802920.03,1.0,26.0
197,19,13,26.0,3726054.17,1.0,28.0
197,19,23,26.65,3366727.99,1.32,28.0
197,19,33,27.05,3317323.56,1.52,28.0
197,19,43,27.17,3281287.43,1.59,28.0
197,19,55,27.23,3263568.94,1.62,28.0
197,19,65,27.26,3250430.9,1.63,28.0
197,20,15,27.27,3225741.49,1.64,28.0
197,20,25,27.28,3200933.4,1.64,28.0
197,20,35,27.28,3175781.82,1.64,28.0
197,20,45,27.27,3150336.14,1.64,28.0
197,20,55,27.27,3124668.07,1.63,28.0
197,20,65,27.26,3098890.87,1.63,28.0
197,21,12,26.96,0.0,1.48,28.0
197,21,25,26.7,0.0,1.35,28.0
197,21,30,26.61,0.0,1.31,28.0
197,21,40,26.58,0.0,1.29,28.0
197,21,50,26.56,0.0,1.28,28.0
197,21,60,26.54,0.0,1.27,28.0
197,22,10,26.53,0.0,1.26,28.0
197,22,20,26.52,0.0,1.26,28.0
197,22,30,26.51,0.0,1.25,28.0
197,22,40,26.5,0.0,1.25,28.0
197,22,50,26.49,0.0,1.25,28.0
197,22,60,26.49,0.0,1.24,28.0
197,23,10,26.46,0.0,1.23,28.0
197,23,20,26.45,0.0,1.22,28.0
197,23,30,26.43,0.0,1.22,28.0
197,23,40,26.42,0.0,1.21,28.0
197,23,50,26.41,0.0,1.2,28.0
197,23,60,26.39,0.0,1.2,28.0
198,0,10,26.38,0.0,1.19,28.0
198,0,20,26.37,0.0,1.19,28.0
198,0,30,26.36,0.0,1.18,28.0
198,0,40,26.35,0.0,1.18,28.0
198,0,50,26.34,0.0,1.17,28.0
198,0,60,26.33,0.0,1.17,28.0
198,1,10,26.32,0.0,1.16,28.0
198,1,20,26.31,0.0,1.16,28.0
198,1,30,26.3,0.0,1.15,28.0
198,1,40,26.29,0.0,1.15,28.0
198,1,50,26.28,0.0,1.14,28.0
198,1,60,26.27,0.0,1.13,28.0
198,2,10,26.25,0.0,1.13,28.0
198,2,20,26.24,0.0,1.12,28.0
198,2,30,26.23,0.0,1.11,28.0
198,2,40,26.21,0.0,1.11,28.0
198,2,50,26.2,0.0,1.1,28.0
198,2,60,26.19,0.0,1.09,28.0
198,3,10,26.17,0.0,1.09,28.0
198,3,20,26.16,0.0,1.08,28.0
198,3,30,26.14,0.0,1.07,28.0
198,3,40,26.13,0.0,1.07,28.0
198,3,50,26.12,0.0,1.06,28.0
198,3,60,26.1,0.0,1.05,28.0
198,4,10,26.1,0.0,1.05,28.0
198,4,20,26.09,0.0,1.05,28.0
198,4,30,26.08,0.0,1.04,28.0
198,4,40,26.07,0.0,1.03,28.0
198,4,50,26.06,0.0,1.03,28.0
198,4,60,26.05,0.0,1.02,28.0
198,5,15,26.4,3891014.63,1.2,28.0
198,5,20,26.62,3428016.44,1.31,28.0
198,5,30,26.69,3139254.68,1.34,28.0
198,5,45,26.76,2944859.17,1.38,28.0
198,5,55,26.79,2856377.46,1.4,28.0
198,5,65,26.81,2790909.68,1.4,28.0
198,6,13,26.8,2968168.78,1.4,28.0
198,6,23,26.83,3009004.88,1.41,28.0
198,6,33,26.87,3050385.23,1.44,28.0
198,6,43,26.92,3092222.83,1.46,28.0
198,6,53,26.96,3135252.75,1.48,28.0
198,6,63,27.01,3181757.14,1.51,28.0
198,7,13,27.45,3726404.81,1.72,25.5
198,7,22,25.93,4949196.71,0.96,25.5
198,7,33,25.51,4659242.86,0.76,25.5
198,7,43,25.5,4698021.03,0.75,25.5
198,7,53,25.5,4759290.62,0.75,25.5
198,7,62,25.5,4824986.82,0.75,25.5
198,8,12,25.5,4868790.35,0.75,26.0
198,8,23,25.99,4695986.05,1.0,26.0
198,8,32,26.0,4828881.27,1.0,26.0
198,8,42,26.0,4877032.36,1.0,26.0
198,8,53,26.0,4919021.3,1.0,26.0
198,8,63,26.0,4955781.97,1.0,26.0
198,9,13,26.0,4970552.77,1.0,25.5
198,9,23,25.52,5177177.83,0.76,25.5
198,9,32,25.5,5127349.26,0.75,25.5
198,9,43,25.5,5129704.61,0.75,25.5
198,9,53,25.5,5134851.91,0.75,25.5
198,9,63,25.5,5141563.2,0.75,25.5
198,10,13,25.5,5148697.49,0.75,26.0
198,10,23,25.98,4954121.15,0.99,26.0
198,10,33,26.0,5043084.55,1.0,26.0
198,10,43,26.0,5065215.99,1.0,26.0
198,10,53,26.0,5084509.34,1.0,26.0
198,10,65,26.0,5107177.65,1.0,26.0
198,11,15,26.0,4950187.97,1.0,25.5
198,11,25,25.54,5163132.29,0.77,25.5
198,11,35,25.5,5136371.08,0.75,25.5
198,11,45,25.5,5155092.7,0.75,25.5
198,11,55,25.5,5180021.52,0.75,25.5
198,11,65,25.5,5207496.1,0.75,25.5
198,12,15,25.5,5402356.08,0.75,26.0
198,12,25,25.96,5215493.29,0.98,26.0
198,12,35,26.0,5287645.56,1.0,26.0
198,12,45,26.0,5296151.17,1.0,26.0
198,12,55,26.0,5296730.79,1.0,26.0
198,12,60,26.0,5294814.74,1.0,26.0
198,13,10,26.0,5298084.46,1.0,25.5
198,13,25,25.53,5482493.42,0.77,25.5
198,13,30,25.5,5432680.69,0.75,25.5
198,13,40,25.5,5423977.71,0.75,25.5
198,13,50,25.5,5420600.68,0.75,25.5
198,13,60,25.5,5419180.71,0.75,25.5
198,14,10,25.5,5447946.06,0.75,26.0
198,14,25,25.96,5288316.66,0.98,26.0
198,14,35,26.0,5391828.66,1.0,26.0
198,14,45,26.0,5441587.02,1.0,26.0
198,14,55,26.0,5488087.9,1.0,26.0
198,14,65,26.0,5533914.0,1.0,26.0
198,15,13,26.0,5524902.8,1.0,25.5
198,15,23,25.52,5703382.08,0.76,25.5
198,15,33,25.5,5617690.19,0.75,25.5
198,15,43,25.5,5575805.56,0.75,25.5
198,15,53,25.5,5528759.12,0.75,25.5
198,15,63,25.5,5485529.38,0.75,25.5
198,16,13,25.5,4907337.69,0.75,26.0
198,16,23,25.98,4612960.94,0.99,26.0
198,16,33,26.0,4638955.6,1.0,26.0
198,16,43,26.0,4598391.67,1.0,26.0
198,16,53,26.0,4559412.03,1.0,26.0
198,16,63,26.0,4522265.17,1.0,26.0
198,17,13,26.0,4285263.55,1.0,25.5
198,17,23,25.52,4379464.45,0.76,25.5
198,17,33,25.5,4237494.63,0.75,25.5
198,17,43,25.5,4155055.25,0.75,25.5
198,17,53,25.5,4078061.91,0.75,25.5
198,17,63,25.5,3995044.08,0.75,25.5
198,18,13,25.5,3957206.58,0.75,26.0
198,18,23,25.98,3727358.48,0.99,26.0
198,18,33,26.0,3779571.33,1.0,26.0
198,18,43,26.0,3759937.69,1.0,26.0
